law_id,law_name,article_no,article_title,article_text_head
be0bc3a5-e140-468f-a39e-aa3eee08f321,옥외소화전설비의 화재안전기술기준(NFTC 109),2,2.6.2.3 비상전원을 설치한 경우에는 상용전원 및 비상전원의 공급여부를 확인할 수 있어야 할 것,2.6.2.3 비상전원을 설치한 경우에는 상용전원 및 비상전원의 공급여부를 확인할 수 있어야 할 것 
be0bc3a5-e140-468f-a39e-aa3eee08f321,옥외소화전설비의 화재안전기술기준(NFTC 109),2,"2.6.1.1.1 지하층을 제외한 층수가 7층 이상으로서 연면적 2,000 ㎡ 이상인 것","2.6.1.1.1 지하층을 제외한 층수가 7층 이상으로서 연면적 2,000 ㎡ 이상인 것 "
be0bc3a5-e140-468f-a39e-aa3eee08f321,옥외소화전설비의 화재안전기술기준(NFTC 109),2,2.3.12 확관형 분기배관을 사용할 경우에는 소방청장이 정하여 고시한 「분기배관의 성능인증 및 제품검사의 기술기준」에 적합한 것으로 설치해야 한다.,2.3.12 확관형 분기배관을 사용할 경우에는 소방청장이 정하여 고시한 「분기배관의 성능인증 및 제품검사의 기술기준」에 적합한 것으로 설치해야 한다. 
be0bc3a5-e140-468f-a39e-aa3eee08f321,옥외소화전설비의 화재안전기술기준(NFTC 109),2,2.6.3.3.1 다른 부분과 방화구획을 할 것. 이 경우 전용실의 벽에는 기계실 또는 전기실 등의 감시를 위하여 두께 7 ㎜ 이상의 망입유리(두께 16.3 ㎜ 이상의 접합유리 또는 두께 28 ㎜ 이상의 복층유리를 포함한다)로 된 4 ㎡ 미만의 붙박이창을 설치할 수 있다.,2.6.3.3.1 다른 부분과 방화구획을 할 것. 이 경우 전용실의 벽에는 기계실 또는 전기실 등의 감시를 위하여 두께 7 ㎜ 이상의 망입유리(두께 16.3 ㎜ 이상의 접합유리 또는 두께 28 ㎜ 이상의 복층유리를 포함한다)로 된 4 ㎡ 미만의 붙박이창을 설치할 수 있다. 
be0bc3a5-e140-468f-a39e-aa3eee08f321,옥외소화전설비의 화재안전기술기준(NFTC 109),2,"2.8.3 옥내소화전설비ㆍ스프링클러설비ㆍ간이스프링클러설비ㆍ화재조기진압용 스프링클러설비ㆍ물분무소화설비ㆍ포소화설비 및 옥외소화전설비의 가압송수장치에 있어서 각 토출측  배관과 일반급수용의 가압송수장치의 토출측 배관을 상호 연결하여 화재 시 사용할 수 있다. 이 경우 연결 배관에는 개폐표시형밸브를 설치해야 하며, 각 소화설비의 성능에 지장이 없도록 해야 한다.","2.8.3 옥내소화전설비ㆍ스프링클러설비ㆍ간이스프링클러설비ㆍ화재조기진압용 스프링클러설비ㆍ물분무소화설비ㆍ포소화설비 및 옥외소화전설비의 가압송수장치에 있어서 각 토출측 배관과 일반급수용의 가압송수장치의 토출측 배관을 상호 연결하여 화재 시 사용할 수 있다. 이 경우 연결 배관에는 개폐표시형밸브를 설치해야 하며, 각 소화설비의 성능에 지장이 없도록 해야 한다. "
be0bc3a5-e140-468f-a39e-aa3eee08f321,옥외소화전설비의 화재안전기술기준(NFTC 109),2,"2.1.4.3 수조의 외측에 수위계를 설치할 것. 다만, 구조상 불가피한 경우에는 수조의 맨홀 등을 통하여 수조 안의 물의 양을 쉽게 확인할 수 있도록 해야 한다.","2.1.4.3 수조의 외측에 수위계를 설치할 것. 다만, 구조상 불가피한 경우에는 수조의 맨홀 등을 통하여 수조 안의 물의 양을 쉽게 확인할 수 있도록 해야 한다. "
be0bc3a5-e140-468f-a39e-aa3eee08f321,옥외소화전설비의 화재안전기술기준(NFTC 109),2,2.1.3 2.1.1에 따른 저수량을 산정함에 있어서 다른 설비와 겸용하여 옥외소화전설비용 수조를 설치하는 경우에는  옥외소화전설비의 풋밸브ㆍ흡수구 또는 수직배관의 급수구와 다른 설비의 풋밸브ㆍ흡수구 또는 수직배관의 급수구와의 사이의 수량을 그 유효수량으로 한다.,2.1.3 2.1.1에 따른 저수량을 산정함에 있어서 다른 설비와 겸용하여 옥외소화전설비용 수조를 설치하는 경우에는 옥외소화전설비의 풋밸브ㆍ흡수구 또는 수직배관의 급수구와 다른 설비의 풋밸브ㆍ흡수구 또는 수직배관의 급수구와의 사이의 수량을 그 유효수량으로 한다. 
be0bc3a5-e140-468f-a39e-aa3eee08f321,옥외소화전설비의 화재안전기술기준(NFTC 109),2,2.3.8 가압송수장치의 체절운전 시 수온의 상승을 방지하기 위하여 체크밸브와 펌프사이에서 분기한 구경 20 ㎜ 이상의 배관에 체절압력 미만에서 개방되는 릴리프밸브를 설치할 것,2.3.8 가압송수장치의 체절운전 시 수온의 상승을 방지하기 위하여 체크밸브와 펌프사이에서 분기한 구경 20 ㎜ 이상의 배관에 체절압력 미만에서 개방되는 릴리프밸브를 설치할 것 
be0bc3a5-e140-468f-a39e-aa3eee08f321,옥외소화전설비의 화재안전기술기준(NFTC 109),2,2.3.6.2 수조가 펌프보다 낮게 설치된 경우에는 각 펌프(충압펌프를 포함한다)마다 수조로부터 별도로 설치할 것,2.3.6.2 수조가 펌프보다 낮게 설치된 경우에는 각 펌프(충압펌프를 포함한다)마다 수조로부터 별도로 설치할 것 
be0bc3a5-e140-468f-a39e-aa3eee08f321,옥외소화전설비의 화재안전기술기준(NFTC 109),2,2.2.1.2 동결방지조치를 하거나 동결의 우려가 없는 장소에 설치할 것,2.2.1.2 동결방지조치를 하거나 동결의 우려가 없는 장소에 설치할 것 
be0bc3a5-e140-468f-a39e-aa3eee08f321,옥외소화전설비의 화재안전기술기준(NFTC 109),2,2.7.2 2.7.1에 따른 내화배선 및 내열배선에 사용되는 전선의 종류 및 설치방법은 「옥내소화전설비의 화재안전기술기준(NFTC 102)」 2.7.2의 표 2.7.2(1) 및 표 2.7.2(2)의 기준에 따른다.,2.7.2 2.7.1에 따른 내화배선 및 내열배선에 사용되는 전선의 종류 및 설치방법은 「옥내소화전설비의 화재안전기술기준(NFTC 102)」 2.7.2의 표 2.7.2(1) 및 표 2.7.2(2)의 기준에 따른다. 
be0bc3a5-e140-468f-a39e-aa3eee08f321,옥외소화전설비의 화재안전기술기준(NFTC 109),2,"2.2.1.5 펌프의 토출 측에는 압력계를 체크밸브 이전에 펌프 토출 측 플랜지에서 가까운 곳에 설치하고, 흡입 측에는 연성계 또는 진공계를 설치할 것. 다만, 수원의 수위가 펌프의 위치보다 높거나 수직회전축펌프의 경우에는 연성계 또는 진공계를 설치하지 않을 수 있다.","2.2.1.5 펌프의 토출 측에는 압력계를 체크밸브 이전에 펌프 토출 측 플랜지에서 가까운 곳에 설치하고, 흡입 측에는 연성계 또는 진공계를 설치할 것. 다만, 수원의 수위가 펌프의 위치보다 높거나 수직회전축펌프의 경우에는 연성계 또는 진공계를 설치하지 않을 수 있다. "
be0bc3a5-e140-468f-a39e-aa3eee08f321,옥외소화전설비의 화재안전기술기준(NFTC 109),2,"2.4.4.2 가압송수장치의 기동을 표시하는 표시등은 옥외소화전함의 상부 또는 그 직근에 설치하되 적색등으로 할 것. 다만, 자체소방대를 구성하여 운영하는 경우(「위험물안전관리법 시행령」 별표 8에서 정한 소방자동차와 자체소방대원의 규모를 말한다) 가압송수장치의 기동표시등을 설치하지 않을 수 있다.","2.4.4.2 가압송수장치의 기동을 표시하는 표시등은 옥외소화전함의 상부 또는 그 직근에 설치하되 적색등으로 할 것. 다만, 자체소방대를 구성하여 운영하는 경우(「위험물안전관리법 시행령」 별표 8에서 정한 소방자동차와 자체소방대원의 규모를 말한다) 가압송수장치의 기동표시등을 설치하지 않을 수 있다. "
be0bc3a5-e140-468f-a39e-aa3eee08f321,옥외소화전설비의 화재안전기술기준(NFTC 109),2,2.6.1.3 고가수조에 따른 가압송수장치를 사용하는 경우,2.6.1.3 고가수조에 따른 가압송수장치를 사용하는 경우 
be0bc3a5-e140-468f-a39e-aa3eee08f321,옥외소화전설비의 화재안전기술기준(NFTC 109),2,2.6.2.5 다음의 각 확인회로마다 도통시험 및 작동시험을 할 수 있도록 할 것,2.6.2.5 다음의 각 확인회로마다 도통시험 및 작동시험을 할 수 있도록 할 것 (1) 기동용수압개폐장치의 압력스위치회로 (2) 수조 또는 물올림수조의 저수위감시회로 
be0bc3a5-e140-468f-a39e-aa3eee08f321,옥외소화전설비의 화재안전기술기준(NFTC 109),2,"2.3.7.1 성능시험배관은 펌프의 토출 측에 설치된 개폐밸브 이전에서 분기하여 직선으로 설치하고, 유량측정장치를 기준으로 전단 직관부에는 개폐밸브를 후단 직관부에는 유량조절밸브를 설치할 것. 이 경우 개폐밸브와 유량측정장치 사이의 직관부 거리 및 유량측정장치와 유량조절밸브 사이의 직관부 거리는 해당 유량측정장치 제조사의 설치사양에 따르고, 성능시험배관의 호칭지름은 유량측정장치의 호칭지름에 따른다.","2.3.7.1 성능시험배관은 펌프의 토출 측에 설치된 개폐밸브 이전에서 분기하여 직선으로 설치하고, 유량측정장치를 기준으로 전단 직관부에는 개폐밸브를 후단 직관부에는 유량조절밸브를 설치할 것. 이 경우 개폐밸브와 유량측정장치 사이의 직관부 거리 및 유량측정장치와 유량조절밸브 사이의 직관부 거리는 해당 유량측정장치 제조사의 설치사양에 따르고, 성능시험배관의 호칭지름은 유량측정장치의 호칭지름에 따른다. "
be0bc3a5-e140-468f-a39e-aa3eee08f321,옥외소화전설비의 화재안전기술기준(NFTC 109),2,"2.5.1.1 저압수전인 경우에는 인입개폐기의 직후에서 분기하여 전용배선으로 해야 하며, 전용의 전선관에 보호되도록 할 것","2.5.1.1 저압수전인 경우에는 인입개폐기의 직후에서 분기하여 전용배선으로 해야 하며, 전용의 전선관에 보호되도록 할 것 "
be0bc3a5-e140-468f-a39e-aa3eee08f321,옥외소화전설비의 화재안전기술기준(NFTC 109),2,2.3.1.3 공장 또는 창고시설로서 750배 이상의 특수가연물을 저장ㆍ취급하는 경우에는 각 옥외소화전 5m 이내에 방수총을 별도로 설치하거나 옥외소화전과 방수총이 겸용으로 된 것으로 설치할 것. 이 경우 방수총은 공인인증기관에서 소화설비용으로 인증받은 것으로 특수가연물을 저장ㆍ취급하는 장소에 유효하게 방사할 수 있는 위치에 설치해야 한다. <신설 2026. 3. 1.>,2.3.1.3 공장 또는 창고시설로서 750배 이상의 특수가연물을 저장ㆍ취급하는 경우에는 각 옥외소화전 5m 이내에 방수총을 별도로 설치하거나 옥외소화전과 방수총이 겸용으로 된 것으로 설치할 것. 이 경우 방수총은 공인인증기관에서 소화설비용으로 인증받은 것으로 특수가연물을 저장ㆍ취급하는 장소에 유효하게 방사할 수 있는 위치에 설치해야 한다. <신설 2026. 3. 1.> 
be0bc3a5-e140-468f-a39e-aa3eee08f321,옥외소화전설비의 화재안전기술기준(NFTC 109),2,2.6.1.2 내연기관에 따른 가압송수장치를 사용하는 경우,2.6.1.2 내연기관에 따른 가압송수장치를 사용하는 경우 
be0bc3a5-e140-468f-a39e-aa3eee08f321,옥외소화전설비의 화재안전기술기준(NFTC 109),2,2.1.2.1 옥외소화전설비용 펌프의 풋밸브 또는 흡수배관의 흡수구(수직회전축펌프의 흡수구를 포함한다. 이하 같다)를 다른 설비(소화용 설비 외의 것을 말한다. 이하 같다)의 풋밸브 또는 흡수구보다 낮은 위치에 설치한 때,2.1.2.1 옥외소화전설비용 펌프의 풋밸브 또는 흡수배관의 흡수구(수직회전축펌프의 흡수구를 포함한다. 이하 같다)를 다른 설비(소화용 설비 외의 것을 말한다. 이하 같다)의 풋밸브 또는 흡수구보다 낮은 위치에 설치한 때 
be0bc3a5-e140-468f-a39e-aa3eee08f321,옥외소화전설비의 화재안전기술기준(NFTC 109),2,2.3.4.3 천장(상층이 있는 경우에는 상층바닥의 하단을 포함한다. 이하 같다)과 반자를 불연재료 또는 준불연재료로 설치하고 소화배관 내부에 항상 소화수가 채워진 상태로 설치하는 경우,2.3.4.3 천장(상층이 있는 경우에는 상층바닥의 하단을 포함한다. 이하 같다)과 반자를 불연재료 또는 준불연재료로 설치하고 소화배관 내부에 항상 소화수가 채워진 상태로 설치하는 경우 
be0bc3a5-e140-468f-a39e-aa3eee08f321,옥외소화전설비의 화재안전기술기준(NFTC 109),2,"2.2.1.8 기동장치로는 기동용수압개폐장치 또는 이와 동등 이상의 성능이 있는 것을 설치할 것. 다만, 아파트ㆍ업무시설ㆍ학교ㆍ전시시설ㆍ공장ㆍ창고시설 또는 종교시설 등으로서 동결의 우려가 있는 장소에 있어서는 기동스위치에 보호판을 부착하여 옥외소화전함 내에 설치할 수 있다.","2.2.1.8 기동장치로는 기동용수압개폐장치 또는 이와 동등 이상의 성능이 있는 것을 설치할 것. 다만, 아파트ㆍ업무시설ㆍ학교ㆍ전시시설ㆍ공장ㆍ창고시설 또는 종교시설 등으로서 동결의 우려가 있는 장소에 있어서는 기동스위치에 보호판을 부착하여 옥외소화전함 내에 설치할 수 있다. "
be0bc3a5-e140-468f-a39e-aa3eee08f321,옥외소화전설비의 화재안전기술기준(NFTC 109),2,"2.2.1.7 가압송수장치에는 체절운전 시 수온의 상승을 방지하기 위한 순환배관을 설치할 것. 다만, 충압펌프의 경우에는 그렇지 않다.","2.2.1.7 가압송수장치에는 체절운전 시 수온의 상승을 방지하기 위한 순환배관을 설치할 것. 다만, 충압펌프의 경우에는 그렇지 않다. "
3d6c956c-314a-4c54-8d0d-d581aa0c2551,옥외소화전설비의 화재안전성능기준(NFPC 109),1,전문,"제1조(목적) 이 기준은 「소방시설 설치 및 관리에 관한 법률」(이하 ""법""이라 한다) 제2조제1항제6호가목에 따라 소방청장에게 위임한 사항 중 소화설비인 옥외소화전설비의 성능기준을 규정함을 목적으로 한다."
3d6c956c-314a-4c54-8d0d-d581aa0c2551,옥외소화전설비의 화재안전성능기준(NFPC 109),1,목적,"제1조(목적) 이 기준은 「소방시설 설치 및 관리에 관한 법률」(이하 ""법""이라 한다) 제2조제1항제6호가목에 따라 소방청장에게 위임한 사항 중 소화설비인 옥외소화전설비의 성능기준을 규정함을 목적으로 한다."
3d6c956c-314a-4c54-8d0d-d581aa0c2551,옥외소화전설비의 화재안전성능기준(NFPC 109),2,적용범위,"제2조(적용범위) 이 기준은 「소방시설 설치 및 관리에 관한 법률 시행령」(이하 ""영""이라 한다) 별표 4 제1호사목에 따른 옥외소화전설비의 설치 및 관리에 대해 적용한다."
3d6c956c-314a-4c54-8d0d-d581aa0c2551,옥외소화전설비의 화재안전성능기준(NFPC 109),3,정의,"제3조(정의) 이 기준에서 사용하는 용어의 정의는 다음과 같다. 1. ""고가수조""란 구조물 또는 지형지물 등에 설치하여 자연낙차의 압력으로 급수하는 수조를 말한다. 2. ""압력수조""란 소화용수와 공기를 채우고 일정압력 이상으로 가압하여 그 압력으로 급수하는 수조를 말한다. 3. ""충압펌프""란 배관 내 압력손실에 따른 주펌프의 빈번한 기동을 방지하기 위하여 충압 역할을 하는 펌프를 말한다. 4. ""연성계""란 대기압 이상의 압력과 대기압 이하의 압력을 측정할 수 있는 계측기를 말한다. 5. ""진공계""란 대기압 이하의 압력을 측정하는 계"
b277ebb7-0bbb-4d1f-a21c-dac1dc1a3f3c,온실가스공정시험기준,1,"「온실가스공정시험기준」의 자세한 내용은 상단 메뉴 ""<","「온실가스공정시험기준」의 자세한 내용은 상단 메뉴 ""<img id=""40425753""> </img>""버튼을 이용하십시오."
d08327b2-8d18-459b-82fb-e875f1c52c0b,온압보정장치의 설치 및 안전관리에 관한 특례기준,1,적용범위,"제1조(적용범위) 이 고시는「도시가스사업법 시행규칙」 제66조에 따라 가스의 온도와 압력을 보정하는 장치 (이하 ""온압보정장치""라 한다)에 대하여 적용한다."
d08327b2-8d18-459b-82fb-e875f1c52c0b,온압보정장치의 설치 및 안전관리에 관한 특례기준,2,온압보정장치의 시공자격,"제2조(온압보정장치의 시공자격) 온압보정장치는 「건설산업기본법」제9조에 따른 가스시공업의 등록을 한자(이하 ""시공자""라 한다)로서 같은 법 시행령 별표 1에서 정하는 업무내용에 적합한 시공자가 시공한다."
d08327b2-8d18-459b-82fb-e875f1c52c0b,온압보정장치의 설치 및 안전관리에 관한 특례기준,3,시공사실의 통지,제3조(시공사실의 통지) 온압보정장치를 설치하는 경우 가스사용자는 「도시가스사업법」제20조에 의거 시ㆍ도지사의 승인을 받은 공급규정에 따라 그 사실을 해당 도시가스사업자에게 사전 통지한다.
34642cae-88ee-45a0-8ce1-25a1fc29e49b,온압보정장치의 정기검사에 관한 기준,1,적용범위,제1조(적용범위) 이 고시는 「도시가스사업법 시행령」 제11조에 따라 가스의 온도와 압력을 보정하는 장치(이하 “온압보정장치”라 한다)에 대하여 적용한다.
34642cae-88ee-45a0-8ce1-25a1fc29e49b,온압보정장치의 정기검사에 관한 기준,2,온압보정장치 정기검사유효기간,"제2조(온압보정장치 정기검사유효기간) ① 최대유량 10㎥/h 이하의 가스미터에 사용하는 온압보정장치는 5년마다 정기검사를 받아야 하고 그 외의 온압보정장치는 8년마다 정기검사를 받아야 한다. 다만, 정기검사를 받지 아니한 경우 측정값을 인정하지 않고 공급규정에서 정하는 사용량 산정기준에 따른다. ② 정기검사의 유효기간은 제조한 날 또는 정기검사를 실시한 날의 다음 달 1일로부터 기산한다. 다만, 이 고시 이전에 수입하여 사용 중인 온압보정장치의 정기검사의 유효기간은 고시시행일의 다음달 1일로부터 기산한다."
34642cae-88ee-45a0-8ce1-25a1fc29e49b,온압보정장치의 정기검사에 관한 기준,3,온압보정장치 검사기준,"제3조(온압보정장치 검사기준) ① 온압보정장치의 정확도검사를 위한 검사항목 중 온도검사는 0℃의 ±5℃이내, 35℃의 ±5℃이내에서 실시하고 실제 사용압력(현장에서 사용 중인 압력) 및 사용 압력의 1.5배, 0.5배에서 실시하여야 하며, 온도 및 압력의 편차는 KS B 8300 부속서 A 1.4.1.2.2를 적용한다. ② 제조자 또는 수리업자가 수리한 온압보정장치의 정확도검사는 샘플링검사를 원칙으로 한다. 다만, 검사 신청자의 요구가 있을 경우와 로트별 신청수량이 샘플수와 같거나 적을 경우에는 전수검사로 한다. ③ 샘플링 검사방법"
34642cae-88ee-45a0-8ce1-25a1fc29e49b,온압보정장치의 정기검사에 관한 기준,6,온압보정장치 검사수수료,"제6조(온압보정장치 검사수수료) ① 제5조에 따른 검사기관에서 정한 검사수수료를 적용한다. ② 제1항에 따른 수수료를 납부하는 때에는 현금으로 납부하여야 한다. 다만, 검사기관의 장은 정보통신망을 이용하여 전자화폐·전자결제 등의 방법으로 이를 납부하게 할 수 있다."
1b599ee1-7077-42c6-bcf0-ac2e11075414,위험기계·기구 방호조치 기준,1,제1장 총    칙,제1장 총 칙
1b599ee1-7077-42c6-bcf0-ac2e11075414,위험기계·기구 방호조치 기준,1,목적,"제1조(목적) 이 고시는「산업안전보건법」제80조제1항,「산업안전보건법 시행령」제70조 및「산업안전보건법 시행규칙」제98조제3항에 따라 유해하거나 위험한 기계·기구에 부착하여야 할 방호장치 등의 종류 및 설치기준 등을 정함으로써 유해하거나 위험한 기계·기구에 의한 작업의 위험으로부터 근로자를 보호함을 목적으로 한다."
1b599ee1-7077-42c6-bcf0-ac2e11075414,위험기계·기구 방호조치 기준,2,적용범위,"제2조(적용범위) 이 고시는 「산업안전보건법 시행령」(이하 ""영”이라 한다) 제70조, 「산업안전보건법 시행규칙」(이하 ""규칙”이라 한다) 제98조제1항·제2항에 따른 유해하거나 위험한 기계·기구(이하 ""위험기계·기구”라 한다)의 방호조치에 대하여 적용한다."
1b599ee1-7077-42c6-bcf0-ac2e11075414,위험기계·기구 방호조치 기준,3,정의,"제3조(정의) ① 이 고시에서 사용하는 용어의 뜻은 다음 각 호와 같다. 1. ""방호조치”라 함은 위험기계·기구의 위험장소 또는 부위에 근로자가 통상적인 방법으로는 접근하지 못하도록 하는 제한조치를 말하며, 방호망, 방책, 덮개 또는 각종 방호장치 등을 설치하는 것을 포함한다. 2. ""예초기 날접촉 예방장치”란 예초기의 절단날 또는 비산물로부터 작업자를 보호하기 위해 설치하는 보호덮개 등의 장치를 말한다. 3. ""회전체 접촉 예방장치”란 원심기의 케이싱 또는 하우징 내부의 회전통 등에 작업자의 신체 일부가 접촉되는 것을 방지하기 위"
1b599ee1-7077-42c6-bcf0-ac2e11075414,위험기계·기구 방호조치 기준,5,적용대상,"제5조(적용대상) 이 장은 엔진으로 구동되는 금속 또는 플라스틱 재질의 절단날을 이용하여 잡초, 잡목, 작은 나무 또는 이와 유사한 성질의 초목을 자르는 예초기에 대하여 적용한다."
1b599ee1-7077-42c6-bcf0-ac2e11075414,위험기계·기구 방호조치 기준,8,적용대상,제8조(적용대상) 이 장은 원심력을 이용하여 액체 속의 고체 입자를 분리 하거나 비중이 서로 다른 혼합액을 분리하기 위한 목적으로 쓰이는 동력에 의해 작동되는 원심기에 적용한다.
1b599ee1-7077-42c6-bcf0-ac2e11075414,위험기계·기구 방호조치 기준,11,적용대상,"제11조(적용대상) 이 장은 동력에 의해 구동되고 다음 각 호의 어느 하나에 해당되는 공기압축기에 적용한다. 1. 토출압력이 0.2MPa 이상으로서 몸통 내경이 200밀리미터 이상이거나 그 길이가 1,000밀리미터 이상인 것 2. 토출압력이 0.2MPa 이상으로서 토출량이 분당 1세제곱미터 이상인 것"
1b599ee1-7077-42c6-bcf0-ac2e11075414,위험기계·기구 방호조치 기준,14,적용대상,제14조(적용대상) 이 장은 동력으로 작동되는 톱날을 이용하여 냉간금속을 절단하는 기계에 대하여 적용한다.
1b599ee1-7077-42c6-bcf0-ac2e11075414,위험기계·기구 방호조치 기준,17,적용대상,"제17조(적용대상) 이 장은 포크, 램(ram)등의 화물적재 장치와 그 장치를 승강시키는 마스트(mast)를 구비하고 동력에 의해 이동하는 지게차에 적용한다."
1b599ee1-7077-42c6-bcf0-ac2e11075414,위험기계·기구 방호조치 기준,20,적용대상,제20조(적용대상) 이 장은 동력으로 작동되는 포장기계 중 진공포장기 및 랩핑기에 적용한다.
49d9ecba-e833-4f5a-a10a-89add29bf670,위험기계·기구 자율안전확인 고시,1,제1장 총칙,제1장 총칙
49d9ecba-e833-4f5a-a10a-89add29bf670,위험기계·기구 자율안전확인 고시,1,목적,제1조(목적) 이 고시는「산업안전보건법」제89조제1항 및「산업안전보건법 시행령」제77조1항제1호에 따른 기계·기구 등의 자율안전확인 기준을 정함에 그 목적이 있다.
49d9ecba-e833-4f5a-a10a-89add29bf670,위험기계·기구 자율안전확인 고시,2,정의,"제2조(정의) ① 이 고시에서 사용하는 용어의 뜻은 각 장에서 정하는 바에 따른다. ② 그 밖의 용어는 이 고시에서 특별히 정하는 경우를 제외하고는「산업안전보건법」(이하 ""법”이라 한다),「산업안전보건법 시행령」,「산업안전보건법 시행규칙」,「산업안전보건기준에 관한 규칙」으로 정하는 바에 따른다."
49d9ecba-e833-4f5a-a10a-89add29bf670,위험기계·기구 자율안전확인 고시,3,적용,"제3조(적용) 안전·보건에 관한 기준이 없는 경우에는 한국산업표준(KS), 국제기준(ISO/IEC), 유럽규격(EN) 등을 참조하여 적용할 수 있다."
49d9ecba-e833-4f5a-a10a-89add29bf670,위험기계·기구 자율안전확인 고시,4,정의,"제4조(정의) 이 장에서 사용하는 용어의 뜻은 다음과 같다. 1. ""연삭기(grinding machine) 또는 연마기”란 동력에 의해 회전하는 연삭숫돌 등 연삭·연마공구를 사용하여 금속이나 그 밖의 가공물의 표면을 깍아내거나 절단 또는 광택을 내기 위해 사용되는 기계를 말하며, 연삭기 또는 연마기의 주요구조부는 다음 각 목과 같다. 가. 테이블 나. 베드 다. 공작물 고정장치 라. 연삭숫돌 덮개 2. ""원주속도”란 회전부의 외주속도로서 다음 식에 따라 산출한다. <img id=""56005767""> </img> 3. ""정격속도”란 "
49d9ecba-e833-4f5a-a10a-89add29bf670,위험기계·기구 자율안전확인 고시,6,정의,"제6조(정의) 이 장에서 사용하는 용어의 뜻은 다음과 같다. 1. ""산업용 로봇(이하 ""로봇”이라 한다)”이란 산업자동화 응용을 위한 자동제어와 프로그램이 가능한 3축 이상 메니퓰레이터를 구비하고 고정 또는 이동이 가능한 로봇을 말하며, 주요 구조부는 다음 각 목과 같다. 가. 메니퓰레이터 나. 전기, 유압 및 공압 동력 공급설비(power unit) 다. 본체 회전용 구동부 2. ""로봇 시스템”이란 로봇, 말단장치 및 작업수행에 필요한 센서 등으로 구성된 시스템을 말한다. 3. ""로봇 작동기(robot actuator)”란 전기,"
49d9ecba-e833-4f5a-a10a-89add29bf670,위험기계·기구 자율안전확인 고시,8,정의,"제8조(정의) 이 장에서 사용하는 용어의 뜻은 다음과 같다. 1. ""혼합기”란 회전축에 고정된 날개를 이용하여 내용물을 저어주거나 섞는 장치를 말하며, 주요구조부는 다음 각 목과 같다. 가. 혼합용기 나. 혼합용기 회전장치 다. 회전날 2. ""잠금장치”란 에어실린더 또는 전자코일 등을 이용하여 혼합기의 덮개를 임의로 열 수 없도록 하는 장치를 말한다."
49d9ecba-e833-4f5a-a10a-89add29bf670,위험기계·기구 자율안전확인 고시,10,정의,"제10조(정의) 이 장에서 사용하는 용어의 뜻은 다음과 같다. 1. ""파쇄기 또는 분쇄기”란 절단 도구가 달린 한 개 이상의 회전축 또는 플런저의 왕복운동에 의한 충격력을 이용하여 암석이나 금속 또는 플라스틱 등의 물질을 필요한 크기의 작은 덩어리 또는 분체로 부수는 기계를 말하며, 주요구조부는 다음 각 목과 같다. 가. 분쇄 또는 파쇄 챔버 나. 분쇄 또는 파쇄용 로터(롤러 또는 분쇄날을 포함한다) 다. 소재 공급장치 2. ""로터”란 회전축 및 절단도구로 구성되며 챔버 내에서 회전하는 장치를 말한다. 3. ""고정형 절단 도구”란 "
49d9ecba-e833-4f5a-a10a-89add29bf670,위험기계·기구 자율안전확인 고시,12,정의,"제12조(정의) 이 장에서 사용하는 용어의 뜻은 다음과 같다. 1. ""식품파쇄기”란 절단 도구의 회전력 또는 플런저의 왕복운동에 의한 충격력을 이용하여 채소, 육류 또는 어류 등의 식품을 으깨는 기계를 말하며, 주요구조부는 다음 각 목과 같다. 가. 용기(덮개를 포함한다) 나. 혼합, 절단 및 파쇄용 로터 구동축 다. 투입부 및 배출부 라. 이송장치 2. ""식품절단기”란 절단날의 회전력을 이용하여 채소, 육류 또는 어류 등을 일정 크기로 자르는 기계를 말하며, 주요구조부는 제1호 각 목과 같다. 3. ""식품혼합기”란 원통형 용기 내"
49d9ecba-e833-4f5a-a10a-89add29bf670,위험기계·기구 자율안전확인 고시,14,정의,"제14조(정의) 이 장에서 사용하는 용어의 뜻은 다음과 같다. 1. ""컨베이어(conveyor)”란 재료·반제품·화물 등을 동력에 의하여 단속 또는 연속 운반하는 기계장치를 말하며, 주요구조부는 다음 각 목과 같다. 가. 구동장치 나. 벨트, 체인 등 이송장치 다. 지지기둥 또는 지지대 2. ""벨트 또는 체인 컨베이어”란 벨트 또는 체인을 이용하여 물체를 연속으로 운반하는 장치이다. 3. ""나사(screw) 컨베이어”란 나사를 회전시켜 물체를 이동시키는 컨베이어를 말한다. 4. ""버킷(bucket) 컨베이어”란 쇠사슬이나 벨트에 달"
49d9ecba-e833-4f5a-a10a-89add29bf670,위험기계·기구 자율안전확인 고시,16,정의,"제16조(정의) 이 장에서 사용하는 용어의 뜻은 다음과 같다. 1. ""자동차정비용 리프트”란 하중 적재 장치에 차량을 들어 올려 점검 및 정비 작업에 사용되는 장치를 말하며, 주요구조부는 다음 각 목과 같다. 가. 지지기둥 나. 적재팔 등 하중인양장치 다. 전기, 유압 또는 공압 등 동력공급장치 라. 낙하방지장치 2. ""정격하중”이란 리프트 적재장치가 운반할 수 있는 최대하중을 말한다. 3. ""적재팔(lifting arm)”이란 2주식 리프트 장치에서 한 쪽은 지지기둥에 부착되고, 한 쪽은 차량을 적재할 수 있도록 설계된 것을 말한"
